ID da música,Duração (em minutos),Estimativa de popularidade nos EUA,Dançabilidade,Energia,Instrumentalidade,Ano de Lançamento,Escala musical,Música foi pulada no início,Música não foi pulada,Escutada em qual hora do dia
t_f840c0fd-8280-4ac6-b00d-d2d4927167c8,5.458000183105468,99.88734477457592,0.3508458137512207,0.0269250329583883,0.8782064914703369,2007,Menor,Falso,Verdadeiro,19
t_007439cb-70a9-4599-872e-98f755f3c305,2.9393333435058593,99.88986831081353,0.6186766028404235,0.5840464234352111,8.959323167800902e-06,1992,Maior,Falso,Falso,0
t_81b6d97a-3297-4f58-a0c9-4585ab3b6bd0,3.112359873453776,98.7044319359896,0.5432488918304443,0.5887089371681213,9.278318391370276e-11,2018,Maior,Verdadeiro,Falso,14
t_ba6f68c2-7dd9-4c77-b3e0-ac396112c87e,2.748133087158203,99.93328632275364,0.4043735563755035,0.5786232948303222,0.8314543962478637,2017,Maior,Falso,Verdadeiro,21
t_e93112a2-1453-442b-878c-1bee46e3f499,3.9206667582194017,99.98204413093907,0.537497878074646,0.9701360464096068,5.486199734150432e-05,2014,Menor,Verdadeiro,Falso,16
t_c16d7194-1023-4856-a94d-7f7574046add,4.112666575113933,99.95318832237386,0.6083760261535645,0.95443856716156,0.2690148651599884,2010,Maior,Verdadeiro,Falso,18
t_500706d9-8c99-4923-b597-19c7c6ae7a34,4.341333516438801,98.41509057299665,0.3959044218063354,0.2673631906509399,3.22011999287497e-07,2014,Maior,Verdadeiro,Falso,14
t_aee9e7ee-bf24-4b78-ba3f-535dd02f6897,3.021600087483724,99.4443250406673,0.7396202683448792,0.8938649892807006,5.956644032190096e-12,2018,Maior,Verdadeiro,Verdadeiro,8
t_e07635e1-1431-4e8d-add8-380905696608,3.9505661010742186,99.93724935225616,0.5930067300796508,0.6360111832618713,0.001520843594335,2017,Maior,Falso,Verdadeiro,7
t_f02189b3-e6ed-4701-95c4-2ebbc88b2bf4,3.1175554911295573,99.92513669999016,0.7662750482559204,0.3092966079711914,4.782435070183057e-08,2010,Maior,Falso,Verdadeiro,9
t_b9299f66-bc58-46a8-8013-9d621e5cb75f,3.5944445292154947,98.59209195154868,0.7414233684539794,0.573935866355896,5.178936135052936e-06,2013,Maior,Verdadeiro,Falso,10
t_874d26d5-d539-4a34-a78c-f1744e78e61b,3.751183573404948,99.61433482455722,0.7447491884231567,0.6567573547363281,1.1027287882825476e-06,2016,Menor,Falso,Falso,16
t_1049a96d-d5db-4fd5-93f0-9f79c814e327,3.255207824707031,99.9137349483086,0.5956961512565612,0.7963879704475402,2.177653868784545e-06,2018,Maior,Falso,Falso,16
t_3ce403cb-9e77-4f9c-ac48-6f8a48560c6c,6.065573120117189,99.99510250615457,0.744971752166748,0.6854947209358215,1.2522173575835183e-10,2017,Menor,Verdadeiro,Falso,17
t_9048a944-d6f4-4258-b379-cbeca05496b0,4.1355555216471345,94.56373518876028,0.836290717124939,0.6114897727966307,6.842285802122205e-05,2005,Menor,Falso,Falso,13
t_e328e121-e9f0-44a3-9253-9a9b7530231c,3.565608469645182,99.6827083420822,0.5731182098388671,0.8954401612281799,1.2579272379298343e-06,2017,Menor,Falso,Falso,9
t_70793a51-accd-4185-9c9b-78d9e6de9116,4.806222025553385,99.42912913858132,0.4055311977863311,0.3768113851547241,0.1301242560148239,2015,Maior,Falso,Verdadeiro,22
t_79b47f47-0369-4807-9dae-0588d2044af6,3.0733332316080735,99.99357133566495,0.653718888759613,0.609738826751709,6.518657280629724e-10,2007,Maior,Verdadeiro,Verdadeiro,16
t_6133306f-364f-4995-851c-0e3c66864d9f,3.651047770182292,99.88183931597725,0.8815889358520507,0.8322846293449401,2.594917418718979e-07,2018,Menor,Falso,Verdadeiro,18
t_731d4bd6-4ca9-4f6d-8001-70ae7a7e03a8,6.577999877929688,99.92876036292408,0.2339030057191848,0.3143739700317382,1.1155226076198232e-07,2017,Maior,Verdadeiro,Falso,12
t_dcf8b601-af07-43ca-924a-9a88544c2ffd,3.3788889567057283,99.93993855084716,0.8546028733253479,0.6905295848846436,3.345495214190918e-09,1999,Maior,Verdadeiro,Falso,16
t_9eebc919-1378-4765-83d9-a81347c9ddff,4.482888793945312,99.96016061656762,0.5052410960197448,0.5818520784378051,1.485677803003682e-09,2016,Menor,Falso,Falso,15
t_4d1866ce-a585-4547-ad33-98785f351929,5.366222127278646,99.46494276598904,0.1696592420339584,0.1620389074087142,0.955199122428894,2007,Maior,Falso,Falso,13
t_8ffbc656-7810-469a-aa3f-e57667140a03,2.908222198486328,99.89916631144423,0.8124874234199523,0.5131950378417968,5.074547971162247e-06,2017,Maior,Verdadeiro,Falso,11
t_7ee59f72-2a7f-44bf-b588-4105b16ff556,1.4386440277099608,99.95469054216092,0.5955114960670471,0.2795731425285339,5.914771710607837e-12,2017,Maior,Falso,Verdadeiro,15
t_633c567d-0db5-4b35-bda8-01dba4eb91e4,5.03999989827474,99.66134594035636,0.5481694936752319,0.7815788984298706,0.0236325021833181,2006,Maior,Verdadeiro,Falso,21
t_497d854b-b38b-402b-b30c-42188343ec7d,3.3699129740397136,99.93105711865849,0.5095393061637878,0.983621597290039,6.241756409508525e-07,2018,Menor,Falso,Verdadeiro,21
t_9131dfde-67b7-4b26-9c30-14f13803f389,4.343333435058594,99.68154709723608,0.3998054563999176,0.9515873789787292,0.0003357671084813,2003,Maior,Verdadeiro,Verdadeiro,13
t_71df08fa-5326-4deb-a0c9-f2d6b0dd4f59,3.4588887532552084,99.97757607251457,0.7112743854522705,0.8330826163291931,8.324667994871748e-13,2014,Maior,Verdadeiro,Falso,19
t_f780cb41-9628-456f-9b80-9f2567ae3c68,3.3972244262695312,99.74599779456764,0.3508481085300445,0.9600704312324524,2.8290480713621946e-06,2010,Menor,Verdadeiro,Falso,16
t_93a9725d-5475-4e04-ae31-e01fa6a9341b,3.79424565633138,99.98312817391177,0.6808530688285827,0.3328582346439361,1.4305014062188093e-08,2017,Maior,Verdadeiro,Falso,16
t_51925788-d42f-440f-8fdb-ab58371e46e6,5.233580525716146,99.90353786752696,0.2480037212371826,0.6242235898971557,0.0001243342267116,2017,Maior,Verdadeiro,Falso,8
t_1ad59af9-8d33-40d9-8536-8eecece72f88,3.6566665649414065,99.96722297961372,0.3810767829418182,0.8384423851966857,3.772310083149932e-05,2014,Menor,Verdadeiro,Falso,21
t_e56ba8a9-541a-476a-9308-ed00eb4b9408,2.789490509033203,99.93999966899696,0.7690863609313964,0.4793983697891235,2.1777603720352093e-08,2015,Maior,Falso,Verdadeiro,7
t_e9fbd3e4-1298-4a0f-acd4-5f09944d709d,2.894367218017578,99.93936114516885,0.8001360893249511,0.685279905796051,1.1916930731104007e-07,2018,Menor,Falso,Falso,18
t_c2883115-1621-4834-b9b9-ee5cc67de05a,4.148935953776042,99.57528354358271,0.6099268794059753,0.8499479293823242,2.588636561995372e-05,2016,Maior,Falso,Falso,14
t_f896108c-9c7e-4db2-98f0-a0c54761a807,4.295555623372395,99.9763987439448,0.6797963380813598,0.716923713684082,2.7641736122241408e-11,2011,Maior,Verdadeiro,Verdadeiro,6
t_5e4e7f83-f0a3-4289-8041-85d07321001d,5.29044443766276,99.932835978492,0.4377519488334655,0.8060500621795654,0.0551084987819194,2010,Maior,Falso,Falso,15
t_6aeba363-da54-45d0-acac-44abcb3ab75e,3.2984446207682283,99.61578235968392,0.6421127915382385,0.7373168468475341,1.3522821751266179e-11,1993,Menor,Verdadeiro,Falso,20
t_37529f9f-29e6-443c-8ce0-7420361d9017,3.907999928792317,99.53175455394953,0.2330067157745361,0.9592036604881286,7.588525477331131e-06,2009,Menor,Verdadeiro,Falso,16
t_ffd5f3d6-32c2-43ff-aae6-93d338c8e25d,3.83999989827474,99.97985996127008,0.3633269071578979,0.5364811420440673,1.0159277508137168e-07,2015,Menor,Verdadeiro,Falso,11
t_8aadc2d3-116e-497e-b2cb-13720de8d838,3.392732493082682,99.92938441140092,0.6957011222839355,0.8047837018966674,3.2168771119112094e-11,2017,Maior,Falso,Verdadeiro,17
t_22cf889a-f9d9-4d62-9163-2db0d5a74259,1.3664445241292318,99.83368464742796,0.5234488248825073,0.7418796420097351,1.4978750186855905e-06,2017,Menor,Falso,Falso,17
t_7676ae5e-5837-44d7-aaa7-644fb1850c2b,3.5542221069335933,99.99476474795831,0.5118008852005004,0.5975311398506165,1.1273076916396008e-10,2011,Menor,Verdadeiro,Falso,14
t_c056bb02-00fc-427a-966f-4a6c8b336f84,4.264666748046875,99.7395257041788,0.658023715019226,0.3248481154441833,0.0026147498283535,1979,Maior,Falso,Falso,17
t_265ba999-a44b-45d3-af97-3526f5a77b10,3.245762634277344,99.25929466727898,0.5499122738838195,0.7377218008041381,9.323477101474964e-09,2015,Maior,Falso,Verdadeiro,19
t_f557310b-999a-43f1-b5f8-14d57cf7481d,4.247083282470703,99.21386297314032,0.5193426012992858,0.671493411064148,4.0627769521961454e-06,2017,Menor,Falso,Verdadeiro,18
t_87d05903-dbcb-4007-9e10-19a67525b6fd,4.2966664632161455,99.66840991177484,0.3505150973796844,0.9422082304954528,1.4261063370213378e-05,2005,Maior,Falso,Falso,14
t_dd973aab-c9bf-43d5-9734-69aad5281305,3.92688954671224,99.9789319304166,0.7805777788162231,0.5264862179756165,2.5152246951876123e-09,2012,Menor,Verdadeiro,Verdadeiro,12
t_8dcb4a4a-cd27-4888-a71a-3fb82e8d48db,3.6875554402669266,99.65763542531484,0.7473981380462646,0.5677977204322814,4.8022444389062e-05,2004,Menor,Falso,Verdadeiro,23
t_36efefe1-fe25-4c70-add0-78517be1a417,3.558995564778646,99.99352308449404,0.7574507594108582,0.7689787149429321,1.560091812680131e-11,2017,Menor,Falso,Verdadeiro,9
t_3d618400-0ad5-4e16-8139-946b3a035372,4.826222229003906,99.9079657166424,0.3015813827514648,0.336380511522293,0.2798081338405609,2018,Maior,Falso,Falso,14
t_7c60b71a-72a7-49a9-be62-ce69ff0c2066,3.773777770996093,99.97867298246616,0.5889808535575866,0.7533934712409973,1.5234470351899172e-09,2018,Menor,Verdadeiro,Falso,17
t_9745e94e-80d8-4058-a95c-72b14b1c48a2,2.966666666666667,99.68455153681025,0.6992852091789244,0.349181979894638,1.77347949659179e-08,2017,Menor,Falso,Falso,1
t_f3a5e300-4a89-4a36-8565-de4ba49e33db,3.393555450439453,99.9893220158818,0.5449755191802979,0.6007863283157348,1.4851476493049633e-08,2017,Menor,Falso,Verdadeiro,15
t_66887ae4-e12a-42dc-95ce-12587bee1c9e,8.009333292643229,99.91543821464104,0.1868434399366378,0.5825536847114563,2.9628526476699335e-07,1969,Maior,Falso,Falso,9
t_0162c3c6-9ee8-437c-85bc-4be0c2c454d6,3.432489776611328,99.89966490687677,0.7605672478675842,0.327411025762558,5.8067519542737145e-11,2013,Menor,Verdadeiro,Falso,15
t_b5ad295f-d725-42d8-b7cf-967614bd49b2,2.428290049235026,99.99095612220265,0.8203943371772766,0.8700224161148071,8.986320768186643e-15,2018,Maior,Falso,Falso,15
t_28f95576-415f-4d69-a617-add1f7a0a244,3.188883717854817,99.93005510267632,0.6015324592590332,0.4382305443286895,0.0477671772241592,2017,Menor,Verdadeiro,Falso,14
t_dd376a08-f50d-4828-986e-7c6c468f96f2,3.551555379231771,98.7423782651507,0.7300142645835876,0.6391510963439941,4.1861085264827125e-06,2014,Menor,Falso,Verdadeiro,10
t_3f69af21-77c9-44bc-a368-ae50ce0b06fe,0.9959999720255533,99.96389204044984,0.3731794357299804,0.8549524545669555,0.0088685993105173,2012,Menor,Falso,Verdadeiro,15
t_794a77c6-4238-4054-a25c-4afdecdc8877,4.045777893066407,99.83320696083616,0.7004610300064086,0.7135652899742126,1.970706620113561e-07,2014,Maior,Falso,Falso,18
t_d968febd-48f7-42fb-93fc-144adc949136,4.465333557128906,99.97846389405896,0.6443023085594177,0.7247406840324401,0.0004059601633343,2013,Menor,Verdadeiro,Falso,18
t_c2ee1941-d085-4c0b-bd2a-1d0caafe34fa,6.3607345581054675,99.90334968796049,0.2765414118766784,0.3580119609832763,0.8857818841934204,2018,Maior,Verdadeiro,Falso,15
t_15b55e86-d99b-43a1-bee3-29fef6f1add5,3.3528887430826817,99.9971065381189,0.5773255228996276,0.7556527853012085,0.0002320181811228,2001,Maior,Falso,Verdadeiro,18
t_953c5488-a188-44b7-b586-669a12a6bd5a,4.075555419921875,99.97943535096624,0.5319535732269287,0.7293146848678588,1.105658640199181e-07,2005,Maior,Falso,Verdadeiro,6
t_145d773f-c485-4e92-9197-6ef4df511e97,3.3842938741048174,99.9794884272542,0.4498128294944763,0.9449665546417236,4.378508674562909e-05,2017,Maior,Falso,Falso,11
t_37032c5b-73f1-424b-872a-266b0d2d5928,3.028794352213542,99.99332847143812,0.3721963167190551,0.6556910276412963,5.6244321200438214e-08,2017,Maior,Verdadeiro,Falso,20
t_e0d4cc09-3a43-4f5d-a2ee-60e1f21b458c,5.470000203450521,99.88635401720028,0.4011466205120086,0.994618773460388,0.0012780657270923,2006,Menor,Verdadeiro,Falso,19
t_bcd07f72-dafa-4749-ad76-66f2490419a5,3.6139999389648443,99.23692542445389,0.6708348393440245,0.775209069252014,1.8041193072804165e-07,2000,Maior,Falso,Falso,19
t_4ed91fc2-16b6-4481-8646-d01591a3824a,3.5655555725097665,99.96095515251496,0.5504554510116577,0.6349057555198669,8.683462837666411e-09,2013,Menor,Falso,Falso,16
t_0d9a0c83-f0f0-43ae-9d3f-6784e4400ec7,3.828222147623698,99.3354382316898,0.7134390473365783,0.4670478701591491,0.0003722505935002,1984,Maior,Falso,Verdadeiro,14
t_18e77dec-48c4-431a-9bcd-146f6057c26f,3.3626665751139333,99.9634899473591,0.5068950653076171,0.9722912907600402,1.650047670409549e-05,2017,Maior,Verdadeiro,Falso,11
t_33556862-7473-4acd-bbed-86395e13b96b,4.068888854980468,99.95958481926164,0.5888480544090271,0.4770433604717254,1.1189476900597128e-08,1998,Maior,Verdadeiro,Falso,21
t_740b0bb4-9815-4112-8b46-69abbc122406,4.217369588216146,99.28999045382751,0.614497423171997,0.4941083192825317,8.787785191088915e-05,2017,Menor,Verdadeiro,Falso,14
t_234154a2-5950-44c8-9747-f763e3b474a1,4.214444478352864,99.860382020282,0.4320625066757202,0.9696412682533264,1.350729780824622e-05,2017,Menor,Falso,Verdadeiro,5
t_d01ae834-da4f-4ace-99e9-ff2e902c2607,4.506222025553385,98.23103004814324,0.4417357444763183,0.8407022356987,0.672661542892456,1994,Menor,Falso,Verdadeiro,0
t_978a20fd-ba98-48c6-beb5-0d67bb6a51da,5.928489685058594,99.6058329682462,0.2593669593334198,0.5608831644058228,6.226016921573319e-06,2017,Maior,Verdadeiro,Falso,13
t_5e928274-500d-46cd-b8ff-d09676fb1f9e,3.5398941040039067,99.63773503406702,0.620374023914337,0.5950812697410583,0.0051233605481684,2018,Maior,Verdadeiro,Falso,17
t_923cf040-8dc2-4689-bd33-d40afdfa5568,3.306920623779297,99.4846212018508,0.6168366074562072,0.6761636734008789,1.1145882581331534e-06,2017,Menor,Falso,Falso,2
t_69a4e59c-b720-472f-92d0-ed08b3ee526b,3.0517779032389334,99.72792290595184,0.5241678953170776,0.9014017581939696,0.0137970596551895,1978,Maior,Verdadeiro,Falso,20
t_94394ab3-e407-4d0a-b398-a402c97de200,3.108590443929036,99.95410670299312,0.6326715350151062,0.595210313796997,7.556705838851485e-08,2016,Maior,Falso,Falso,14
t_2594636b-d29c-4b7e-ad0f-803587b5cc4f,2.7959999084472655,99.85499879798292,0.7005406618118286,0.7434675693511962,1.3014236174058167e-05,2017,Maior,Falso,Verdadeiro,17
t_a763f3e2-6d0c-4cbd-98d0-7bec68b9bf49,3.986888885498047,99.92267589027472,0.571462869644165,0.8180067539215087,0.0001768782240105,1975,Maior,Verdadeiro,Falso,18
t_2ee33cd8-ad64-489b-bb14-f109be655e18,4.349333190917968,99.98294642783472,0.7846468687057495,0.5301263332366943,0.0019778702408075,2017,Menor,Falso,Falso,7
t_68a98e8b-6e66-4e86-bf51-e55ba593a00e,9.59888916015625,99.11555442919452,0.3007534146308898,0.6957595348358154,0.0005861112731508,2005,Maior,Verdadeiro,Falso,18
t_efbf0302-aa7e-4ec1-b739-3d433229fa53,4.301555379231771,99.91541569742796,0.5957247018814086,0.774104654788971,3.5348679375601926e-05,2011,Menor,Falso,Verdadeiro,4
t_e66d9d59-b2ca-4fe4-b625-2c25a506c76a,2.9714284261067707,99.91474661452494,0.7848052382469177,0.39214888215065,7.065657700877637e-05,2018,Menor,Falso,Falso,16
t_af6e63a4-6a96-49e1-ae94-fd487a830a3d,3.934444427490235,99.97925521326157,0.7999672293663024,0.3611581325531005,3.754763383767568e-06,1995,Menor,Verdadeiro,Falso,21
t_35afa2f2-c28b-49ab-b265-d7c203a28559,3.9317779541015616,99.9401154718071,0.5761520862579345,0.5042023062705993,1.0476213901711162e-05,2017,Maior,Falso,Verdadeiro,12
t_47999f98-2ab0-440d-ab79-2d540b6b64b1,3.710863240559895,99.9787228420094,0.6756964325904846,0.8148420453071594,4.410471319715724e-06,2018,Maior,Falso,Falso,16
t_49c84dba-4f14-4775-bf38-e9ab546df693,3.1424446105957027,99.5369286878414,0.707972764968872,0.7168871760368347,4.568442193431111e-07,2012,Maior,Verdadeiro,Falso,14
t_3c4539fa-965c-443f-9ed4-5d6ea4cb2052,5.430826822916667,99.81294951092372,0.2617457509040832,0.3517625629901886,8.105178039841122e-08,2015,Maior,Falso,Verdadeiro,9
t_e0bad3f4-df17-4553-b226-c7cad04934e0,4.851777648925781,99.79391281563484,0.6850623488426208,0.7255494594573973,4.427468411449809e-06,2017,Maior,Verdadeiro,Falso,21
t_f09da9da-bfb1-4a6f-ac67-a60e88ef22fa,4.033527628580728,99.9838615917093,0.3755437135696411,0.7229109406471252,2.3291475415021523e-08,2017,Maior,Verdadeiro,Verdadeiro,18
t_b9ff88c5-7b36-43dc-8575-89e35a670212,3.296666717529297,99.59612322429057,0.5780313611030578,0.7936036586761473,0.0021086686756461,1994,Maior,Falso,Falso,12
t_bc5a9e2c-3ca9-4c88-837c-d1c46f2441bb,1.468517049153646,98.13442798727462,0.7688661813735961,0.4268010556697845,3.96347841699618e-12,2015,Maior,Verdadeiro,Falso,2
t_5b711390-e9b3-49cc-9713-906a3e026cd8,4.403333536783854,99.85827022736932,0.324609637260437,0.6774943470954895,0.0015022889710962,1994,Maior,Verdadeiro,Falso,8
t_8eac9ff1-83aa-4ece-ab14-cafffa1d5127,2.995458730061849,99.87180628917665,0.7425295114517211,0.5575653314590454,1.7843645139237196e-07,2016,Maior,Verdadeiro,Falso,9
t_b2ddb8d7-40c4-4fe2-ad87-4d2de5321287,3.014666748046875,98.48856745602956,0.5719070434570312,0.6452451944351196,0.0208035204559564,2017,Maior,Falso,Verdadeiro,13
t_b1b31e1f-7ca9-456a-a334-f9e072663371,4.997111002604167,99.9714176147365,0.6937395930290222,0.8231654167175293,7.110465503501473e-06,1992,Maior,Falso,Verdadeiro,11
t_2eb959ed-7b8d-4591-927c-d794b0eaa48f,2.8611111958821613,99.9863288349142,0.6847791075706481,0.4446275234222412,0.0001535776973469,1972,Menor,Verdadeiro,Falso,13
t_8b1bd045-8f96-41de-b9b2-0dd829c605de,3.757555389404297,99.93594335389736,0.6961613297462463,0.4623222649097442,1.1331165978845092e-06,2017,Menor,Verdadeiro,Falso,22
t_00f307c3-569a-4188-a9cf-7327a71141fd,5.672406005859375,99.8573968811762,0.3076900541782379,0.3639949858188629,1.6416005621522345e-07,2018,Maior,Verdadeiro,Falso,13
t_77c7ee6a-2f27-43cc-830e-ddd960b3c642,3.277140553792317,99.99726898372757,0.7455582618713378,0.7674809694290161,1.0658141036401504e-05,2018,Menor,Falso,Verdadeiro,17
t_61b4f415-9b70-4efe-874d-eab65b68234c,3.230666605631511,99.90501113661148,0.6788480281829834,0.5561089515686035,3.509408088575583e-06,2017,Maior,Falso,Falso,16
t_39480afa-c090-4cf2-803a-a53a0ea6e76b,3.7860135396321613,99.09160737308127,0.5686795115470886,0.441512644290924,1.133788387619461e-07,2015,Menor,Verdadeiro,Falso,17
t_bea2187f-0a1d-4fa3-9dab-1a89c2b802f3,2.560388437906901,99.42345480088454,0.6551491618156433,0.7777647972106932,2.090575490498736e-10,2017,Menor,Falso,Verdadeiro,16
t_32cd3487-f9d1-4837-99da-f2722922ae12,5.536777750651042,99.68712171584636,0.4165257215499877,0.7190369963645935,4.555610939860344e-05,2018,Maior,Falso,Verdadeiro,14
t_55e90097-563b-4ce4-a9f3-b0ef96f4b55d,3.3171157836914067,98.63281915652544,0.624437391757965,0.9479285478591918,4.6015681931521606e-08,2014,Menor,Verdadeiro,Falso,22
t_01c64ef5-e1c1-4f12-b58e-3d22876041be,3.6622222900390615,99.92142457657629,0.7004942297935485,0.385905921459198,0.0004737108829431,1981,Maior,Falso,Verdadeiro,12
t_2d63f813-0249-4e13-92c2-cbfbdb736a02,2.843333435058594,99.8431692192528,0.659952700138092,0.7805679440498352,1.2208628552556888e-10,1976,Maior,Verdadeiro,Falso,11
t_64f3743c-f624-46bb-a579-0f3f9a07a123,3.509087626139322,99.99849778021294,0.8577781915664672,0.6500566601753234,2.0666493583121337e-06,2018,Maior,Falso,Falso,15
t_37500d1e-bf71-43bd-8755-d30a0a3f4140,4.807111104329427,99.47472810344576,0.1391960978507995,0.9969467520713806,0.8563586473464965,2018,Menor,Verdadeiro,Falso,12
t_fe8fdb29-4cf3-4e87-acb0-9fa76ff5d874,3.8132039388020833,99.66121727056732,0.6504923105239868,0.7662549614906311,4.314670907883123e-13,2017,Maior,Verdadeiro,Falso,13
t_d0c20e2b-05df-4308-8af8-cdaf40d1abb5,3.470833079020182,99.46421095656386,0.5744502544403076,0.5346153378486633,6.057818691118655e-10,2016,Maior,Falso,Verdadeiro,20
t_d1f74fca-0bca-4668-b92b-9e74d425afe5,4.15977783203125,99.88522976491852,0.4281218945980072,0.644684910774231,6.5779883762218105e-09,2016,Maior,Falso,Falso,11
t_9afd523e-d503-4ee7-aa42-6a3a4fe0efc2,3.8935511271158854,99.93311101016609,0.643049955368042,0.8776510953903198,4.3053312026586354e-08,2010,Maior,Falso,Verdadeiro,18
t_2ef61499-f50b-42f2-9f01-8921e7ef4413,5.682000223795573,99.99750541446494,0.6627309918403625,0.6938937902450562,1.993340674744104e-07,2001,Menor,Verdadeiro,Falso,15
t_f3de3ef6-4303-48a6-ad8d-c8a980b6b57a,2.881322733561198,99.9373265541296,0.7067445516586303,0.555427610874176,1.2537237914500563e-10,2018,Maior,Verdadeiro,Falso,20
t_4c1954ab-7a9e-494e-abcb-93fb23bb56d6,2.7275850931803385,99.98098260517948,0.7554963231086731,0.6900846362113952,6.381112171993665e-08,2016,Maior,Verdadeiro,Verdadeiro,19
t_e60dd401-4b50-42c4-a235-931abacfeae4,3.8864446004231774,99.58215129357288,0.4667233228683471,0.7286282777786254,3.556104388735548e-08,2016,Maior,Falso,Verdadeiro,14
t_ba050091-9ebc-42da-a929-a3c914fbc2d7,4.516222127278646,99.80876774277982,0.8386832475662231,0.6171731948852539,5.010228676383121e-09,1995,Maior,Falso,Verdadeiro,21
t_05ec09eb-5de1-41f8-afac-c0bebfe76507,3.5900952657063803,99.42624211018968,0.8952714800834655,0.8190811276435852,1.9065935497053488e-09,2016,Menor,Verdadeiro,Verdadeiro,19
t_32683321-8c9a-4aa2-b2be-a851bd32227b,2.574712880452474,95.14792176497252,0.4708124101161956,0.9983983635902404,2.081107231788337e-05,2017,Maior,Falso,Verdadeiro,8
t_a035bd15-6aac-4dcf-8076-c0aac7f4e836,6.531555684407552,99.56519583212176,0.4352208375930786,0.3188871443271637,0.0002032963384408,1969,Maior,Verdadeiro,Falso,20
t_ded31856-59ad-4ee6-92d9-cf15fb48e6fb,5.116858418782552,99.949170608211,0.5513061881065368,0.9590772986412048,1.368264269246966e-11,2016,Menor,Falso,Falso,17
t_3e4740e5-22c4-4685-8d31-339ff1c45f75,3.9788889567057284,99.97481288879489,0.5037388205528259,0.9595920443534852,0.5686346888542175,1999,Maior,Falso,Falso,7
t_537f6dd7-d600-4dac-a914-a64eef4e1f1d,3.1515480041503907,90.24935352679144,0.598235547542572,0.8926694393157959,0.0159341339021921,2017,Maior,Falso,Verdadeiro,16
t_ed919a06-a9a8-461b-9940-43016d49464e,3.9833333333333334,98.72760375662384,0.7668454647064209,0.7043908834457397,1.0461031152431133e-08,2017,Menor,Verdadeiro,Falso,14
t_2900f449-8b9f-4af8-b3d8-af9aba2f6b54,4.946666463216146,99.97540959494157,0.5040494203567504,0.5631799101829528,4.395110227051191e-05,2012,Maior,Falso,Verdadeiro,9
t_98c00dfe-beb6-4a40-9946-86cfedffb64f,3.761993153889974,98.57725954161678,0.4142504334449768,0.7624670267105103,2.8151464492864875e-10,2001,Maior,Falso,Verdadeiro,22
t_133df98f-8869-42b2-85dc-829baba38304,2.3904444376627603,96.93821551761836,0.8710142970085144,0.7277185320854187,5.777704359388736e-08,2007,Maior,Verdadeiro,Falso,2
t_83ca743d-c0bf-4415-ac22-98b7055915eb,2.8137779235839844,99.99446719907117,0.6571563482284545,0.9320188164711,1.5771615125004242e-09,1975,Maior,Falso,Falso,15
t_169d590c-a594-4318-9d9f-4ab1a386585b,2.882178243001302,99.85373461730556,0.757408857345581,0.8215610980987548,5.28604771066199e-10,2016,Maior,Verdadeiro,Falso,14
t_714056eb-03bb-47d5-930c-29a3ee62e29c,3.3808888753255206,99.8296460244244,0.643928587436676,0.9122824668884276,0.6468287706375122,1998,Maior,Falso,Verdadeiro,5
t_ea7f11f0-fd74-408e-bae0-0fce61483616,2.0669146219889325,99.87850355169633,0.5935348868370056,0.909357488155365,3.304610913801298e-07,2014,Maior,Falso,Falso,1
t_4bb4aa96-286c-4111-9d2c-5b70a58254f0,3.011764272054036,99.9934378407588,0.7683515548706054,0.790334165096283,1.7862456616057898e-06,2017,Maior,Falso,Falso,15
t_5efe331e-b2e8-491f-a511-e9ab0c869ba6,5.481333414713542,99.54589536376533,0.5171180963516235,0.796424150466919,0.0002212593535659,1969,Maior,Verdadeiro,Falso,10
t_4e40a34f-2b7a-4a45-8ddc-e60f121f11bf,12.682888793945313,99.9032403186398,0.4732512831687927,0.7265467643737793,1.228485202453555e-09,2004,Maior,Verdadeiro,Falso,0
t_7dd5f254-622a-427a-aca7-40cb4821e28d,3.6937777201334634,98.64087549369192,0.5649904012680053,0.9181614518165588,5.820974138259771e-07,2010,Menor,Falso,Verdadeiro,2
t_8e4e9e27-68fb-4f13-86cf-787ca9341b74,2.912888844807943,99.2988718860162,0.5344926118850708,0.6234366297721862,2.53560159535482e-08,2014,Maior,Verdadeiro,Falso,16
t_0c36f1ac-3844-47b4-8ee8-2c21d071e9a3,3.151555379231771,99.76527735408337,0.2991980612277984,0.9714152812957764,0.0056470884010195,1981,Menor,Falso,Verdadeiro,14
t_32ee62a7-195e-47ae-b322-0cb6590aa2aa,3.4488889058431,99.72206682217804,0.4549556672573089,0.896608829498291,1.1623086493273148e-08,2017,Maior,Verdadeiro,Falso,18
t_a9aa3e39-9de4-4786-aa1f-f0917d674490,4.160919189453125,98.26531250506136,0.4111177325248718,0.9757294654846193,0.0224146228283643,2015,Menor,Verdadeiro,Falso,12
t_b7ab6f91-9881-490e-b244-3a5f78b42a7e,3.0413243611653646,99.82585187402,0.9080314636230468,0.8363499641418457,9.30634314499912e-07,2018,Maior,Falso,Falso,17
t_4ac4e9f6-8b6f-42d5-8487-6064bc8adf37,2.064739990234375,99.99722555767376,0.816723644733429,0.5511504411697387,0.0001507665292592,2017,Menor,Verdadeiro,Falso,17
t_6dce442f-1801-4056-847b-42b3bd7d20b7,4.373110961914062,99.96979637539457,0.4170924723148345,0.6470174193382263,1.6699912066542313e-06,2010,Maior,Verdadeiro,Falso,19
